quarter,pdf_page,printed_page,section,lang,char,topic,serial,reg,copies,printer_verbatim,printer,pcity,author,title,title_native,gloss,pp_verbatim,publisher,pubcity,date,price,edition,format,method,educ,copyright,notes,marks,norm_lang,periodical,norm_printer,norm_pcity,norm_publisher,norm_pubcity,pp_sum,flags_json
1911Q2,270,32,URDU—LANGUAGE.—concluded.,Urdu,,Language,14,591,1000,"Roz Bazar Steam Press, Amritsar.",Roz Bazar Steam Press,Amritsar,,Urdu ki chauthi kitab ka farhang [The glossary of the Fourth Urdu Reader.],True,The glossary of the Fourth Urdu Reader.,16,,,1911-02-27,2 annas,1st,8°,litho.,Y,,,,Urdu,,Roz Bazar Steam Press,Amritsar,,,16,[]
1911Q2,270,32,URDU—LANGUAGE.—concluded.,Urdu,,Language,15,592,1000,Ditto.,Roz Bazar Steam Press,Amritsar,,Panchwin [The glossary of the Fifth Urdu Reader],True,The glossary of the Fifth Urdu Reader,16,,,1911-02-27,2 annas,1st,8°,litho.,Y,,,,Urdu,,Roz Bazar Steam Press,Amritsar,,,16,"[{""field"": ""title"", ""issue"": ""native-script word transliteration uncertain""}]"
1911Q2,270,32,URDU—LANGUAGE.—concluded.,Urdu,,Language,16,600,1000,Ditto,Roz Bazar Steam Press,Amritsar,,Satwin [The glossary of the Seventh Urdu Reader],True,The glossary of the Seventh Urdu Reader,16,,,1911-02-27,2 annas,1st,8°,litho.,Y,,,,Urdu,,Roz Bazar Steam Press,Amritsar,,,16,"[{""field"": ""copies"", ""issue"": ""printed 1,0C0 degraded, read as 1000""}]"
1911Q2,271,33,URDU—MEDICINE—CONCLUDED.,Urdu,,Medicine,7,402,500,"Ialamia Steam Press, Lahore.",Ialamia Steam Press,Lahore,"Ghulam Qadir, Hakim, Ambar",Khufia Hakim,True,a pamphlet on sexual intercourse and describes some of the diseases peculiar to men and women. with their treatment.],64,Author,Lahore,1911-02,Re 1,1st,8°,litho.,,,,,Urdu,,Ialamia Steam Press,Lahore,Author,Lahore,64,"[{""field"": ""printer"", ""issue"": ""'Ialamia' likely 'Islamia', degraded print""}]"
1911Q2,271,33,URDU—MEDICINE—CONCLUDED.,Urdu,,Medicine,8,428,250,"Hamidia Steam Press, Lahore.",Hamidia Steam Press,Lahore,"Muhammad Asghar Ali, Maulvi","Kalid-i Hikmat, Hissa-i Awwal",True,"A small pamphlet on the diagnosis of diseases by means of pulse and urine, Part I.]",8,Author,"Nun, district Lahore",1911-03-31,6 annas,1st,16°,litho.,,,,,Urdu,,Hamidia Steam Press,Lahore,Author,"Nun, district Lahore",8,"[{""field"": ""serial"", ""issue"": ""serial number partly obscured, read as 8""}]"
1911Q2,271,33,URDU—MEDICINE—CONCLUDED.,Urdu,,Medicine,9,429,250,Ditto,Hamidia Steam Press,Lahore,,Part II,False,"Describes the Buhran and the effects of the movements of the sun and the moon, &c., on the diseases of men. (Buhran or crisis of the disease is the time at which there is a struggle between the disease of a patient and his disposition and after which the patient either recovers or remains ill till the next stage or process of Buhran.)]",8,,,1911-03-31,6 annas,1st,8°,litho.,,,,,Urdu,,Hamidia Steam Press,Lahore,,,8,[]
1911Q2,271,33,URDU—MEDICINE—CONCLUDED.,Urdu,,Medicine,10,430,250,Ditto,Hamidia Steam Press,Lahore,,Part III,False,"Describes various diseases, their symptoms and treatment.]",56,,,1911-03-31,8 annas,1st,8°,litho.,,,,,Urdu,,Hamidia Steam Press,Lahore,,,56,[]
1911Q2,271,33,URDU—MEDICINE—CONCLUDED.,Urdu,,Medicine,11,431,250,Ditto,Hamidia Steam Press,Lahore,,Part IV,False,"Chapter I gives the Yunani names of the diseases connected with every organ of the body with its translation in Urdu, Chapter II gives the Yunani names of the medicines in alphabetical order with their equivalents in Arabic and Punjabi. Chapter III gives the names of the compound medicines with the names of the diseases for which they are used. Chapter IV gives the proportions in which a compound medicine is made and the method of preparation.]",48,,,1911-03-31,8 annas,1st,8°,litho.,,,,,Urdu,,Hamidia Steam Press,Lahore,,,48,[]
1911Q2,271,33,URDU—MEDICINE—CONCLUDED.,Urdu,,Medicine,12,364,600,"Rajput Printing Works, Lahore.",Rajput Printing Works,Lahore,,Veterinary Notes,True,Practical hints for Indian ranks of Silladar Cavalry. Complied by Dafadar Arjan Singh.],32,"Author (the compiler, a Head Veterinary Assistant, 6th (King Edwards' Own) Cavalry, stationed at Jacobabad)",,1911-02,4 annas,1st,8°,litho.,,,,,Urdu,,Rajput Printing Works,Lahore,"Author (the compiler, a Head Veterinary Assistant, 6th (King Edwards' Own) Cavalry, stationed at Jacobabad)",,32,[]
1911Q2,271,33,URDU—MEDICINE—CONCLUDED.,Urdu,,Medicine,13,676,"1,000",Ditto,Rajput Printing Works,Lahore,,Veterinary Notes,True,Practical hints for Indian Ranks of Silladar Cavalry. Compiled by Dafadar Arjan Singh. ],32,"Author (the compiler, a Head Veterinary Assistant 6th (King Edward's Own) Cavalry, stationed at Jacobabad)",,1911-04,4 annas,2nd,8°,litho.,,,[ Previous edition noticed above ],,Urdu,,Rajput Printing Works,Lahore,"Author (the compiler, a Head Veterinary Assistant 6th (King Edward's Own) Cavalry, stationed at Jacobabad)",,32,[]
1911Q2,271,33,URDU—MISCELLANEOUS,Urdu,,Miscellaneous,40,462,"1,000","Jan-i-Jahan Press, Delhi.",Jan-i-Jahan Press,Delhi,"Abdur Rahim, Muhammad",Ashiqana khatt-o-kitabat yani namakdan-i Balaghat,True,Lovel etters in prose and posting.],132,"Ghulam Nizam-ud-din. Bookseller, Delhi",Delhi,1911-03-10,2 annas 6 pies,1st,8°,litho.,,"Ghulam Nizam-ud-din, Bookseller, Delhi, No. 52, dated the 23rd May, 1911.",,,Urdu,,Jan-i-Jahan Press,Delhi,"Ghulam Nizam-ud-din. Bookseller, Delhi",Delhi,132,"[{""field"": ""gloss"", ""issue"": ""'Lovel etters' likely 'Love letters', degraded print""}]"
1911Q2,272,34,URDU—MISCELLANEOUS—CONTINUED.,Urdu,,Miscellaneous,4,536,"1,000","New Commercial Press, Dera Ismail Khan.",New Commercial Press,Dera Ismail Khan,,"Copy Prospectus, the Bharat Insurance and Mutual Relief Fund, Limited, Dera Ismail Khan",True,"Prospectus of the Bharat Insurance and Mutual Relief Fund, Dera Ismail Khan.",8,"Lala Tara Chand, Secretary of the Fund",Dera Ismail Khan,1911-02-18,Free,1st,8°,litho.,,,,,Urdu,,New Commercial Press,Dera Ismail Khan,"Lala Tara Chand, Secretary of the Fund",Dera Ismail Khan,8,"[{""field"": ""serial"", ""issue"": ""printed serial digit unclear, likely 48""}]"
1911Q2,272,34,URDU—MISCELLANEOUS—CONTINUED.,Urdu,,Miscellaneous,41,584,250,"Mu‘addidi Press, Amritsar.",Mu‘addidi Press,Amritsar,"Abdur Rahman, Munshi, Shauq.",Insan aur uske Faraiz,True,Man and his duties.,22,"M. Abdul Aziz, Manager, Public Book Depôt and Stationery Store",Amritsar,1911-02-23,1 anna,1st,8°,litho.,,,,,Urdu,,Mu‘addidi Press,Amritsar,"M. Abdul Aziz, Manager, Public Book Depot and Stationery Store",Amritsar,22,[]
1911Q2,272,34,URDU—MISCELLANEOUS—CONTINUED.,Urdu,,Miscellaneous,42,642,500,"Roz Bazar Steam Press, Amritsar.",Roz Bazar Steam Press,Amritsar,"Abdur Rahman, Munshi, Shauq.",Tarbiyat,True,"A pamphlet describing certain directions to be observed in bringing up children, e.g., their education, marriage. &c.",32,Author,Amritsar,1911-04-30,2 annas,2nd,8°,litho.,,,,,Urdu,,Roz Bazar Steam Press,Amritsar,Author,Amritsar,32,"[{""field"": ""date"", ""issue"": ""day/year partly obscured '191..'""}]"
1911Q2,272,34,URDU—MISCELLANEOUS—CONTINUED.,Urdu,,Miscellaneous,43,345,"1,000","Hindustan Steam Press, Lahore.",Hindustan Steam Press,Lahore,"Ahmad Ali, Sayad.",French Savoury almausum ba Tuam-i-namkin barae Farang,True,"A pamphlet on cookery describing the method of preparation of two hundred and five English dishes, with their equivalent names in French.","4, 108",Author,Ambála,1911-03,1 Re.,1st,8°,litho.,,,,,Urdu,,Hindustan Steam Press,Lahore,Author,Ambala,112,[]
1911Q2,272,34,URDU—MISCELLANEOUS—CONTINUED.,Urdu,,Miscellaneous,44,470,750,"Makhzan Press, Delhi.",Makhzan Press,Delhi,"Abdul Rashid Muhammad, Maulvi.",Larkiyon ki Insha,True,A letter writer for girls.,92,"The Manager, ‘Ismat,’",Delhi,1911-02-01,1 Re.,1st,8°,litho.,,,,,Urdu,,Makhzan Press,Delhi,"The Manager, ‘Ismat,’",Delhi,92,[]
1911Q2,272,34,URDU—MISCELLANEOUS—CONTINUED.,Urdu,,Miscellaneous,45,602,300,"“Zamindar” Press, Karamabad.",“Zamindar” Press,Karamabad,,April Fool,True,"A collection of certain articles which appeared in the “Zamindar” newspaper, on every 1st of April of the years 1904 to 1909, on political and social subjects. Compiled by late Munshi Siraj ud-din Ahmad Khan, editor of the “Zamindar”",96,"The Manager, “Zamindar,”",Karamabad,1911-03-15,4 annas,1st,8°,litho.,,,,X,Urdu,,“Zamindar” Press,Karamabad,"The Manager, “Zamindar,”",Karamabad,96,[]
1911Q2,272,34,URDU—MISCELLANEOUS—CONTINUED.,Urdu,,Miscellaneous,46,466,"1,000","Imperial Book Depôt Press, Delhi.",Imperial Book Depôt Press,Delhi,,"Arya Jantri wa Directory, san 1911",True,"An almanac for 1911, corresponding to Sambat 1968 Bikrami, Salbahan Sambat 1833 and Daya Nand Sambat 28.",150,"The Secretary, Arya Samaj, Karnál",Karnál,1911-02-22,5 annas,1st,4°,litho.,,,,X,Urdu,,Imperial Book Depot Press,Delhi,"The Secretary, Arya Samaj, Karnal",Karnal,150,[]
1911Q2,272,34,URDU—MISCELLANEOUS—CONTINUED.,Urdu,,Miscellaneous,47,479,"5,000","Egerton Press, Ráwalpindi.",Egerton Press,Ráwalpindi,,Chand Mari ki kitab,True,Scoring Book for the annual course of musketry.,25,J. R. Thapur and Sons,Ráwalpindi,1911-03,7 Rs. per hundred,1st,8°,litho.,,"J. R. Thapur and Sons, Egerton Press, Ráwalpindi ; No. 60, dated the 8th April, 1911.",,,Urdu,,Egerton Press,Rawalpindi,J. R. Thapur and Sons,Rawalpindi,25,[]
1911Q2,273,35,URDU—MISCELLANEOUS—CONTINUED.,Urdu,,Miscellaneous,49,537,1000,"New Commercial Press, Dera Iamail Khan.",New Commercial Press,Dera Iamail Khan,,"Copy Prospectus the Imperial Indian Mutual Relief Fund, Dera Ismail Khan, Suba Sarhad",True,"Prospectus of the Imperial Indian Mutual Relief Fund, Dera Ismail Khan.]",8,The Secretary of the Fund,Dera Ismail Khan,1911-03-20,Free.,1st,8°,litho.,,,,,Urdu,,New Commercial Press,Dera Iamail Khan,The Secretary of the Fund,Dera Ismail Khan,8,"[{""field"": ""printer"", ""issue"": ""'Iamail' printed for Ismail""}]"
1911Q2,273,35,URDU—MISCELLANEOUS—CONTINUED.,Urdu,,Miscellaneous,50,627,1000,"Shahi Press, Ludhiána.",Shahi Press,Ludhiána,"Ghulam Ahmad, M.",Purana Kashmiri Kok Shastar,True,"Subject noticed in entry No. 2 at page 30 of the catalogue for the quarter ending the 31st March, 1910.]",168,Author,Ludhiána,1910-12,"Price, 1 Re. 8 annas.",3rd,8°,litho.,,,,X,Urdu,,Shahi Press,Ludhiana,Author,Ludhiana,168,[]
1911Q2,273,35,URDU—MISCELLANEOUS—CONTINUED.,Urdu,,Miscellaneous,51,725,20000,"Newal Kishore Gas Printing Works, Lahore.",Newal Kishore Gas Printing Works,Lahore,"Ghulam Nabi, M. Hakim.",Aina-i-taqat-i-mardana,True,A list of medicines prepared and stocked by Hakim Ghulam Nabi.],64,the compiler,Lahore,1911-01,Free.,1st,16°,litho.,,,,,Urdu,,Newal Kishore Gas Printing Works,Lahore,the compiler,Lahore,64,[]
1911Q2,273,35,URDU—MISCELLANEOUS—CONTINUED.,Urdu,,Miscellaneous,52,737,1000,Ditto,Newal Kishore Gas Printing Works,Lahore,"Ghulam Qadir, Munshi, Farrukh.",Sachchi Khushi,True,"True happiness or a small tract commenting favorably on a book ""Miyar-i-Sadaqat"" by Sattya Dhari.]","4, 14","The Manager, Jiwan Sudhar Pustkala",Lahore,1911-01,"Price, 6 pies.",1st,12°,litho.,,,,,Urdu,,Newal Kishore Gas Printing Works,Lahore,"The Manager, Jiwan Sudhar Pustkala",Lahore,18,[]
1911Q2,273,35,URDU—MISCELLANEOUS—CONTINUED.,Urdu,,Miscellaneous,53,404,1000,"Islamia Steam Press, Lahore.",Islamia Steam Press,Lahore,"Inayat Ullah Khan, Hakim, Chaudhri.",Majmua-i-Sanat hae Ajiba,True,A collection of directions about various handicrafts with a list of medicines sold at the dispensary of the author.],16,Author,Lahore,1911-02,"Price, 2 annas.",1st,8°,litho.,,,,,Urdu,,Islamia Steam Press,Lahore,Author,Lahore,16,[]
1911Q2,273,35,URDU—MISCELLANEOUS—CONTINUED.,Urdu,,Miscellaneous,54,721,300,"Newal Kishore Gas Printing Works, Lahore.",Newal Kishore Gas Printing Works,Lahore,,Jantri Kalisiya-i-Inglistani Babat San 1911,True,The Churchman's Almanac for 1911.],32,Christian Knowledge Society,Lahore,1911-01,"Price, 1 anna.",1st,8°,litho.,,,,,Urdu,,Newal Kishore Gas Printing Works,Lahore,Christian Knowledge Society,Lahore,32,[]
1911Q2,273,35,URDU—MISCELLANEOUS—CONTINUED.,Urdu,,Miscellaneous,55,437,1000,"Hamidia Steam Press, Lahore.",Hamidia Steam Press,Lahore,"Jauhar, M. S.","Jauhar Diary, 1911",True,,224,"B. Daya Singh, Book-seller",Lahore,1911-03-31,"Price, 3 annas.",1st,32°,litho.,,,,,Urdu,,Hamidia Steam Press,Lahore,"B. Daya Singh, Book-seller",Lahore,224,[]
1911Q2,273,35,URDU—MISCELLANEOUS—CONTINUED.,Urdu,,Miscellaneous,56,425,1000,Ditto,Hamidia Steam Press,Lahore,"Karim Bakhsh, Shaikh.","Daulat Kamaneki Kal, Hissa-i-Awwal",True,A book of prescriptions for diseases and recipes for various manufactured articles],124,Author,Gujrát,1911-03-31,"Price, 12 annas.",1st,8°,litho.,,"Shaikh Karim Bakhsh, Mohalla Bakhshupura, Gujrát; No. 45, dated the 5th May, 1911.",,,Urdu,,Hamidia Steam Press,Lahore,Author,Gujrat,124,[]
1911Q2,274,36,URDU-MISCELLANEOUS—CONTINUED.,Urdu,,Miscellaneous,57,753,1500,"Newal Kishore Gas Printing Works, Lahore.",Newal Kishore Gas Printing Works,Lahore,"Karim Bakhsh, Shaikh","Daulat Kamane ki Kal, Hissa-i-Awwal",True,A book of prescriptions for diseases and recipes for various manufactured articles.,124,Author,,1911-05,1 Re.,2nd,16°,litho.,,,(Previous edition noticed in the above entry.),,Urdu,,Newal Kishore Gas Printing Works,Lahore,Author,,124,[]
1911Q2,274,36,URDU-MISCELLANEOUS—CONTINUED.,Urdu,,Miscellaneous,59,632,400,"Civil and Military News Press, Ludhiána.",Civil and Military News Press,Ludhiána,,303 Maxim Machine Gun ka Khulasa,True,"Hand-book of the 303, Maxim Machine Gun. Translated by Havildar Jhanda Singh. 32nd Sikh, Pioneers.",84,"Kh. Ghulam Mohi-ud Din and Sons, Ludhiána",Ludhiána,1911-03,6 annas,1st,16°,litho.,,,,,Urdu,,Civil and Military News Press,Ludhiana,"Kh. Ghulam Mohi-ud Din and Sons, Ludhiana",Ludhiana,84,[]
1911Q2,274,36,URDU-MISCELLANEOUS—CONTINUED.,Urdu,,Miscellaneous,60,532,100,"Punjab Press, Miánwáli,",Punjab Press,Miánwáli,,"Memorandum and Articles of Association, yani The Bharat Shadi Sahayata Fund, Dera Ismail Khan Ke Qaim honeki yaddasht wa Dasturul-Amal jo Sambat 1966 men Qaim hua",True,"The Memorandum and Articles of the Association of the Bharat Marriage Sahayata Fund, Dera Ismail Khan, established in Sambat 1966.",31,"Lala Karam Chand, Bahl, Dera Ismail Khan",Dera Ismail Khan,1911-03-01,8 annas,1st,8°,litho.,,,,,Urdu,,Punjab Press,Mianwali,"Lala Karam Chand, Bahl, Dera Ismail Khan",Dera Ismail Khan,31,"[{""field"": ""date"", ""issue"": ""publication date 1910 in title-line, registration date 1st March 1911""}]"
1911Q2,274,36,URDU-MISCELLANEOUS—CONTINUED.,Urdu,,Miscellaneous,61,533,100,Ditto,Punjab Press,Miánwáli,,"Memorandum and Articles of Association, yani the Union Shadi Fund, Dera Ismail Khan ke Qaim honeki yad dasht wa Dastur-ul-Amal jo Sambat 1968 men Qaim hua",True,"The Memorandum and Articles of the Association of the Union Marriage Fund, Dera Ismail Khan, established in Sambat 1968.",32,"Lala Karam Chand. Bahl, Dera Ismail Khan",Dera Ismail Khan,1911-03-01,8 annas,1st,8°,litho.,,,,,Urdu,,Punjab Press,Mianwali,"Lala Karam Chand. Bahl, Dera Ismail Khan",Dera Ismail Khan,32,[]
1911Q2,274,36,URDU-MISCELLANEOUS—CONTINUED.,Urdu,,Miscellaneous,85,376,1000,"Hindustan Steam Press, Lahore.",Hindustan Steam Press,Lahore,"Lachhman Parshad, Sufi",Rahm Ke darya men Tughyani,True,a pamphlet describing the cruelty with which cows are killed in the slaughter houses.,23,"Tract Society Gau Shala, Lhatinda",,1911-03,3 pies,1st,16°,litho.,,,,,Urdu,,Hindustan Steam Press,Lahore,"Tract Society Gau Shala, Lhatinda",,23,"[{""field"": ""publisher"", ""issue"": ""place 'Lhatinda' uncertain reading (Bhatinda?)""}]"
1911Q2,275,37,URDU-MISCELLANEOUS—CONTINUED.,Urdu,,Miscellaneous,62,614,125,"Civil and Military Organ Press, Ludhiána.",Civil and Military Organ Press,Ludhiána,"Muhammad Din, Chaudhri",Hidayat Darbarah Paimaish wa Tayyari Misl-i-Haqqiyyat Riyasat Máler Kotla,True,Directions regarding the survey and preparation of Record of Rights of the Máler Kotla State,22,"Author (Settlement Officer, Máler Kotla)",,1911-02-25,,1st,Foolscap size,litho.,,,,,Urdu,,Civil and Military Organ Press,Ludhiana,"Author (Settlement Officer, Maler Kotla)",,22,[]
1911Q2,275,37,URDU-MISCELLANEOUS—CONTINUED.,Urdu,,Miscellaneous,63,795,"1,400","Civil and Military News Press, Ludhiána.",Civil and Military News Press,Ludhiána,,"Musketry ki Exercisen mutabik Musketry regulation, Hissa-i-Awwal",True,"Musketry Exercises according to the Musketry Regulations, Part I. Translated from an English original by Kh. Ghulam Moh-iud-din and Sons, Ludhiána.","75, illustrations 1-9",translators,Ludhiána,1911-05,Rs. 3 annas,1st,16°,litho.,,,,,Urdu,,Civil and Military News Press,Ludhiana,translators,Ludhiana,75,"[{""field"": ""price"", ""issue"": ""printed 'Price, 3 annas'""}]"
1911Q2,275,37,URDU-MISCELLANEOUS—CONTINUED.,Urdu,,Miscellaneous,64,798,700,Ditto,Civil and Military News Press,Ludhiána,,"Musketry Regulation, Hissa-i-Awal",True,"Musketry Regulations, Part I. Translated by Kh. Ghulam Mohi-ud-din and Sons, Ludhiána.",28,translators,Ludhiána,1911-05,2 annas,1st,16°,litho.,,,,,Urdu,,Civil and Military News Press,Ludhiana,translators,Ludhiana,28,[]
1911Q2,275,37,URDU-MISCELLANEOUS—CONTINUED.,Urdu,,Miscellaneous,65,794,100,"New Commercial Press, Dera Ismail Khan.",New Commercial Press,Dera Ismail Khan,,"Naya Musketry Course, san 1911",True,"New Musketry Course, 1911.",8,"The Officer Commanding, 72nd Punjabis",,1911-04-28,Free,1st,16°,litho.,,,,,Urdu,,New Commercial Press,Dera Ismail Khan,"The Officer Commanding, 72nd Punjabis",,8,"[{""field"": ""publisher"", ""issue"": ""regiment number '72nd' uncertain""}]"
1911Q2,275,37,URDU-MISCELLANEOUS—CONTINUED.,Urdu,,Miscellaneous,66,446,"1,500","Mufid-i-Am Press, Lahore.",Mufid-i-Am Press,Lahore,,Nukta Chini ke Asbaq ki note book aur Tariqa-i-Talim ki Hand Book,True,"Criticism-Lesson Note-Book and Hand-Book of School method. Compiled by Mr. H. T. Knowlton, and translated and adapted by Lala Chiranji Lal, B. A.",196,Messrs. Gulab Singh and Sons,Lahore,1911-01-24,14 annas,10th,"13""×8¼""",litho.,,"The Punjab Text-Book Committee, Lahore; No. 49, dated the 5th May, 1911.","[Previous edition noticed in entry No. 3 at page 24 of the Catalogue for the quarter ending 31st March, 1908.]",,Urdu,,Mufid-i-Am Press,Lahore,Messrs. Gulab Singh and Sons,Lahore,196,[]
1911Q2,275,37,URDU-MISCELLANEOUS—CONTINUED.,Urdu,,Miscellaneous,67,610,700,"Civil and Military News Press, Ludhiána.",Civil and Military News Press,Ludhiána,,Outpost Duty mai Sawal-o-Jawab,True,"Protection, Advance, Flank, and Rearguards and outposts, with questions and answers.",64,Kh. Ghulam Muhi-ud-din and Sons,Ludhiána,1911-01,4 annas,1st,16°,litho.,,"Kh. Ghulam Mohi-u d-din and Sons, Proprietors, Civil and Military News Press, Ludhiána; No. 73, dated the 27th April, 1911.",,,Urdu,,Civil and Military News Press,Ludhiana,Kh. Ghulam Muhi-ud-din and Sons,Ludhiana,64,[]
1911Q2,275,37,URDU-MISCELLANEOUS—CONTINUED.,Urdu,,Miscellaneous,68,535,"1,000","New Commercial Press, Dera Ismail Khan.",New Commercial Press,Dera Ismail Khan,,"Prospectus the Hindu Yagayo pawit Fund wa Hindu Mundan Sanskar Fund Mutalliqa the Hindu Paidaish Sahaita Fund, Dera Ismail Khan, Suba Sarhad",True,"Prospectus of the Hindu Sacred Thread and Shaving Fund, Dera Ismail Khan.",8,"M. C. Notan Das Gabrani, Managing Director of the Fund, Dera Ismail Khan",Dera Ismail Khan,1911-02-03,Free,1st,8°,litho.,,,,,Urdu,,New Commercial Press,Dera Ismail Khan,"M. C. Notan Das Gabrani, Managing Director of the Fund, Dera Ismail Khan",Dera Ismail Khan,8,[]
1911Q2,276,38,URDU-MISCELLANEOUS—CONTINUED.,Urdu,,Miscellaneous,69,539,1000,"New Commercial Press, Dera Ismail Khan.",New Commercial Press,Dera Ismail Khan,,"[Prospectus Peoples Mutual Education Relief Society, Limited, Dera Ismail Khan, Scheme Pas Mandgan yani Maut Fund.",True,"Prospectus of the Peoples, Mutual Education Relief Society, Limited, Dera Ismail Khan.]",8,"The Managing Director of the Fund, Dera Ismail Khan.",Dera Ismail Khan,1911-03-20,Free.,1st,8°,litho.,,,,,Urdu,,New Commercial Press,Dera Ismail Khan,"The Managing Director of the Fund, Dera Ismail Khan.",Dera Ismail Khan,8,[]
1911Q2,276,38,URDU-MISCELLANEOUS—CONTINUED.,Urdu,,Miscellaneous,70,538,3000,Ditto,New Commercial Press,Dera Ismail Khan,,"[Prospectus All India Paidaish Sahayata Fund, Dera Ismail Khan, Suba Sarhad.",True,Prospectus of the All India Birth Fund (Sahaya Fund) Dera Ismail Khan],16,"The Secretary of the Fund, Dera Ismail Khan.",Dera Ismail Khan,1910-12-21,Free.,1st,16°,litho.,,,,,Urdu,,New Commercial Press,Dera Ismail Khan,"The Secretary of the Fund, Dera Ismail Khan.",Dera Ismail Khan,16,[]
1911Q2,276,38,URDU-MISCELLANEOUS—CONTINUED.,Urdu,,Miscellaneous,71,586,4000,"Roze Bazar Steam Press, Amritsar.",Roze Bazar Steam Press,Amritsar,,"[Prospectus of the Amritsar Mutual Relief Fund, Limited, Amritsar.]",True,,8,"The Chief Manager of the Fund, Amritsar.",Amritsar,1911-02-27,Free.,1st,8°,litho.,,,,,Urdu,,Roze Bazar Steam Press,Amritsar,"The Chief Manager of the Fund, Amritsar.",Amritsar,8,"[{""field"": ""printer_verbatim"", ""issue"": ""'Roze Bazar' spelling uncertain, possibly 'Roze Bazar'""}]"
1911Q2,276,38,URDU-MISCELLANEOUS—CONTINUED.,Urdu,,Miscellaneous,72,789,1000,"New Commercial Press, Dera Ismail Khan.",New Commercial Press,Dera Ismail Khan,,"[Prospectus (of the) Peoples Mutual Education Relief Society Limited, Dera Ismail Khan Scheme (of the) Shadi (Marriage) Fund.]",True,,4,The Managing Agent of the Society.,,1911-05-08,Free.,1st,8°,litho.,,,,,Urdu,,New Commercial Press,Dera Ismail Khan,The Managing Agent of the Society.,,4,[]
1911Q2,276,38,URDU-MISCELLANEOUS—CONTINUED.,Urdu,,Miscellaneous,73,790,1000,Ditto,New Commercial Press,Dera Ismail Khan,,"[Prospectus (of the) Popular Mutual Relief Fund, Dera Ismail Khan, Mundan Sanskar Shaving or Tonsure Fund.]",True,,8,The Managing Agent of the Fund.,,1911-04-28,Free.,1st,8°,litho.,,,,,Urdu,,New Commercial Press,Dera Ismail Khan,The Managing Agent of the Fund.,,8,[]
1911Q2,276,38,URDU-MISCELLANEOUS—CONTINUED.,Urdu,,Miscellaneous,74,791,1000,Diitto,New Commercial Press,Dera Ismail Khan,,"[Prospectus (of the) Desh Hitkari Mutual Relief Fund, Dera Ismail Khan.]",True,,4,The Managing Agent of the Fund.,,1911-04-08,Free.,1st,8°,litho.,,,,,Urdu,,New Commercial Press,Dera Ismail Khan,The Managing Agent of the Fund.,,4,"[{""field"": ""printer_verbatim"", ""issue"": ""printed 'Diitto', likely 'Ditto'""}]"
1911Q2,276,38,URDU-MISCELLANEOUS—CONTINUED.,Urdu,,Miscellaneous,75,792,1000,Ditto,New Commercial Press,Dera Ismail Khan,,"[Prospectus (of the) Shadi (Marriage) Fund, the Frontier Marriage Mutual Benefit Society.]",True,,4,"Messrs. Bihari Lal and Company, Dera Ismail Khan.",Dera Ismail Khan,1911-04-20,Free.,1st,8°,litho.,,,,,Urdu,,New Commercial Press,Dera Ismail Khan,"Messrs. Bihari Lal and Company, Dera Ismail Khan.",Dera Ismail Khan,4,[]
1911Q2,277,39,URDU—MISCELLANEOUS—CONTINUED.,Urdu,,Miscellaneous,76,511,700,"Arorbans Press, Amritsar.",Arorbans Press,Amritsar,,Punjab Sindh Chhetar Rikhikesh wa Kankhal ki Satwin Salana Report babat Yakam Har Sambat 1966 Laghayat Yakam Har Sambat 1967 Bikram,True,"The Seventh Annual Report of the Punjab Sindh Chhetar Rikhi Kesh and Kankhal for the year, 1st Har Sambat 1966 to 1st Har Sambat 1967 Bikrami.",208,"Babu Bhagwan Das, Manager of the Institution",,1911-03,Free,1st,8°,litho.,,,,,Urdu,,Arorbans Press,Amritsar,"Babu Bhagwan Das, Manager of the Institution",,208,[]
1911Q2,277,39,URDU—MISCELLANEOUS—CONTINUED.,Urdu,,Miscellaneous,77,683,"1,000","Newal Kishore Gas Printing Works, Lahore.",Newal Kishore Gas Printing Works,Lahore,"Ram Das, Munshi, ' Munshi Fazil.'","Barkat-i-Kaisari yani Angrezi Raj ki Barakaten, Hissa-i-Awwal",True,"The blessings of the British Raj, Part I.","2, 94",Author,Multán,1911-05,"Price, 6 annas",1st,16°,Litho.,,"Munshi Ram Das, Oriental Teacher Government Normal School, Multán ; No. 82, dated the 2nd June, 1911.","Published by the author. Oriental Teacher, Government Normal School, Multán.",,Urdu,,Newal Kishore Gas Printing Works,Lahore,Author,Multan,96,[]
1911Q2,277,39,URDU—MISCELLANEOUS—CONTINUED.,Urdu,,Miscellaneous,78,623,250,"Shahi Press, Ludhiána.",Shahi Press,Ludhiána,,"Salanah kaiflyyat Madrisah Arabia Anjuman Islah-i-Darain, Ludhiana, Babat San 1327 Hijri mai mukhtasar kaiflyyat Hashtsalah az 22 Shabah San 1319 Hijri Laghait yakam Muharram San 1327 Hijri",True,"The Annual Report of Arabia Islamia School of Anjuman Islah-i-Darain, Ludhiána, for the Hijri year 1327, with a brief report for the past eight Hijri years from 22 Shaban 1319 to 1st Muharram 1327.",48,"The Secretary of the Anjuman, Ludhiána",Ludhiána,1910-12,,1st,8°,Litho.,,,,,Urdu,,Shahi Press,Ludhiana,"The Secretary of the Anjuman, Ludhiana",Ludhiana,48,[]
