quarter,pdf_page,printed_page,section,lang,char,topic,serial,reg,copies,printer_verbatim,printer,pcity,author,title,title_native,gloss,pp_verbatim,publisher,pubcity,date,price,edition,format,method,educ,copyright,notes,marks,norm_lang,periodical,norm_printer,norm_pcity,norm_publisher,norm_pubcity,pp_sum,flags_json
1910Q1,28,28,URDU—FICTION.—continued.,Urdu,,Fiction,7,204,1000,Ditto,Khadim-ut-Talim Press,Lahore,,Do Harif Suraghrasan,True,Or a novel describing the enterprise of two detectives who traced thieves together with the lost property of a wealthy merchant.,136,Karkhana 'Paisa Akhbar',Lahore,1909-12,10 annas,1st,8°,litho.,,,"'Two Rival Detectives' — the detective genre again (a whole detective-fiction cluster in Q1 Urdu fiction: s2, s4, s7, s11).",,Urdu,,Khadim-ut-Talim Press,Lahore,Karkhana 'Paisa Akhbar',Lahore,136,[]
1910Q1,28,28,URDU—FICTION.—continued.,Urdu,,Fiction,8,215,1000,"Khadim-ut-Talim Press, Lahore.",Khadim-ut-Talim Press,Lahore,,Ghubare men Panch Hafte,True,Translation of Jules Verne's 'Five Weeks in a Balloon.',212,Karkhana 'Paisa Akhbar',Lahore,1909-12,"Re. 1, 1 anna",1st,8°,litho.,,,Jules Verne's Five Weeks in a Balloon translated into Urdu — European scientific-adventure romance entering the vernacular market (cf. the Verne/Reynolds translations elsewhere in 1910).,X (left margin),Urdu,,Khadim-ut-Talim Press,Lahore,Karkhana 'Paisa Akhbar',Lahore,212,[]
1910Q1,28,28,URDU—FICTION.—continued.,Urdu,,Fiction,9,349,500,"Dipak Rajput Printing Works, Lahore.",Dipak Rajput Printing Works,Lahore,"Hargobind, Pandit",Dukhiya Larkiyan,True,An account of the sufferings of two girls of the Santal tribe of the aboriginies of India while the tribe was fighting for their liberty against the English.,116,"Lachhman Das, Book-seller",Lahore,1910-02,Re. 1,2nd,8°,litho.,,,Santal-rebellion novel: aboriginal tribe 'fighting for their liberty against the English' — an unusually explicit anti-colonial framing (the Santal Hool of 1855-56 as sympathetic subject); a genuinely political fiction entry.,X (left margin),Urdu,,Dipak Rajput Printing Works,Lahore,"Lachhman Das, Book-seller",Lahore,116,[]
1910Q1,28,28,URDU—FICTION.—continued.,Urdu,,Fiction,10,81,550,"Anand Prakash Press, Amritsar.",Anand Prakash Press,Amritsar,Kishan Singh,Banda Bahadur,True,"A historical novel describing the battles fought by Banda, the renowned follower of Guru Gobind Singh, against the Moghal Emperors of Delhi.",112,Author,Amritsar,1909-11-22,8 annas,1st,8°,litho.,,,"Banda Bahadur historical novel — Sikh martial-history against the Mughals; the Sikh-heroic-past construction (parallel to the Rajput series in Urdu biography), Amritsar-published.",,Urdu,,Anand Prakash Press,Amritsar,Author,Amritsar,112,[]
1910Q1,28,28,URDU—FICTION.—continued.,Urdu,,Fiction,11,207,1000,"Khadim-ut-Talim Press, Lahore.",Khadim-ut-Talim Press,Lahore,"Muhammad Abdullah, Mr.",Novel 113,True,A detective story which is a translation of a French original.,450,Karkhana 'Paisa Akhbar',Lahore,1909-12,"Rs. 2, 4 annas",1st,8°,litho.,,,"'Novel 113' — a French detective novel (Émile Gaboriau's Le Dossier No. 113) translated into Urdu, 450 pp.; the French roman-policier reaching Lahore.",,Urdu,,Khadim-ut-Talim Press,Lahore,Karkhana 'Paisa Akhbar',Lahore,450,[]
1910Q1,28,28,URDU—FICTION.—continued.,Urdu,,Fiction,12,249,500,"Hamidiya Steam Press, Lahore.",Hamidiya Steam Press,Lahore,Ram Lal,Ramuz-i-Haqiqat,True,"A novel describing the story of a man who fell in love with a woman and was ultimately legally married to her, with a moral that pure mundane love is the stepping stone to the love of God.",44,"Author, Teacher, Jubilee High School, Wazirabad",Wazirabad,1910-01-10,3 annas,1st,8°,litho.,,,Sufi-inflected didactic romance (earthly love as ladder to divine love) by a schoolteacher-author.,,Urdu,,Hamidiya Steam Press,Lahore,"Author, Teacher, Jubilee High School, Wazirabad",Wazirabad,44,[]
1910Q1,28,28,URDU—FICTION.—continued.,Urdu,,Fiction,13,217,1000,"Khadim-ut-Talim Press, Lahore.",Khadim-ut-Talim Press,Lahore,,Ruqayya,True,A domestic novel in illustration of the pitiable condition of the Muhammadan women and their bad treatment by husbands.,76,Karkhana 'Paisa Akhbar',Lahore,1909-12,6 annas,1st,8°,litho.,,,Reformist domestic novel on the mistreatment of Muslim women — the women's-condition/social-reform strand of Urdu fiction (cf. Nazir Ahmad's reform novels).,X (left margin),Urdu,,Khadim-ut-Talim Press,Lahore,Karkhana 'Paisa Akhbar',Lahore,76,[]
1910Q1,29,29,URDU—HISTORY.,Urdu,,History,1,199,1000,"Khadim-ut-Talim Press, Lahore.",Khadim-ut-Talim Press,Lahore,,Fasana-i-Hind,True,A book describing some of the most important events of the ancient Indian History selected from the Ramayana and Mahabaharata translated from English.,117,Karkhana 'Paisa Akhbar',Lahore,1909-12,10 annas,1st,8°,litho.,,,'Ancient Indian history' distilled from the Ramayana and Mahabharata but 'translated from English' — epic-as-history mediated through an English source; the double translation (epic→English→Urdu) is exactly the observation-operator layering of interest.,,Urdu,,Khadim-ut-Talim Press,Lahore,Karkhana 'Paisa Akhbar',Lahore,117,[]
1910Q1,29,29,URDU—HISTORY.,Urdu,,History,2,187,1000,Ditto,Khadim-ut-Talim Press,Lahore,,Hindustan par Hamle,True,"An account of the invasions on India from the North-West by the rulers of other countries in ancient and modern times, translated into Urdu by Ali Hussain from the English version of a Russian original.",184,Karkhana 'Paisa Akhbar',Lahore,1909-12,Re. 1,1st,8°,litho.,,,"'Invasions of India from the North-West' — a Russian original via English into Urdu (Russian→English→Urdu chain); the North-West-Frontier anxiety, and a rare Russian-sourced text. Note the Great-Game resonance of a Russian history of invasion routes into India.",,Urdu,,Khadim-ut-Talim Press,Lahore,Karkhana 'Paisa Akhbar',Lahore,184,[]
1910Q1,29,29,URDU—HISTORY.,Urdu,,History,3,209,2000,Ditto,Khadim-ut-Talim Press,Lahore,Muhammad Halim,Tarikh-i-Usmani,True,"A complete history of the Ottoman Empire, translated from an Arabic original by the famous Egyptian writer Colonel Ismail Beck, Inspector of Military Schools.",620,Karkhana 'Paisa Akhbar',Lahore,1909-12,Rs. 4,1st,8°,litho.,,,"620-pp. history of the Ottoman Empire, 2000 copies — pan-Islamic solidarity with the Ottoman Caliphate on the eve of the Balkan crises; translated from an Egyptian Arabic source (Cairo→Lahore transmission again, cf. Umar Foruq p26). A significant pan-Islamist text.",,Urdu,,Khadim-ut-Talim Press,Lahore,Karkhana 'Paisa Akhbar',Lahore,620,[]
1910Q1,29,29,URDU—HISTORY.,Urdu,,History,4,219,1000,Ditto,Khadim-ut-Talim Press,Lahore,,Tarikh-i-Tunis wa Trablas,True,"A short history of Tunis and Tripoli, translated by Abdul Halim from the original in Arabic by Colonel Ismail Beck, Inspector, Military School, Egypt.",126,Karkhana 'Paisa Akhbar',Lahore,1909-12,12 annas,1st,8°,litho.,,,History of Tunis and Tripoli — North-African Muslim lands then under French/Ottoman contest (Italy would invade Tripoli in 1911); same Egyptian source-author (Ismail Beck) as s3. The pan-Islamic geographical imagination mapped through Cairo military-school historiography.,,Urdu,,Khadim-ut-Talim Press,Lahore,Karkhana 'Paisa Akhbar',Lahore,126,[]
1910Q1,29,29,URDU—FICTION.—concluded.,Urdu,,Fiction,14,202,1000,"Khadim-ut-Talim Press, Lahore.",Khadim-ut-Talim Press,Lahore,"Sayad Mahdi, Nawab",Qudrati Sair Bin,True,"A novel describing the love of a young man for his uncle's daughter. He suffers great hardships, but is at last successful in marrying her.",200,Karkhana 'Paisa Akhbar',Lahore,1909-12,Re. 1,1st,8°,litho.,,,Cousin-marriage romance novel.,,Urdu,,Khadim-ut-Talim Press,Lahore,Karkhana 'Paisa Akhbar',Lahore,200,[]
1910Q1,29,29,URDU—FICTION.—concluded.,Urdu,,Fiction,15,321,500,"Shahi Press, Ludhiana.",Shahi Press,Ludhiana,"Sharif Hussain, Sayad","Ijaz-i-Husn, Hissa-i-Duam",True,Sequel of a novel describing the guilty love of a man and a woman of noble families and the bad consequences of such connection.,73-196,Baini Ram and sons,Ludhiana,1910-01-01,12 annas,1st,8°,litho.,,,Part II (pp. 73-196 continuous with Part I) — moralizing romance on illicit love.,,Urdu,,Shahi Press,Ludhiana,Baini Ram and sons,Ludhiana,124,[]
1910Q1,29,29,URDU—FICTION.—concluded.,Urdu,,Fiction,16,360,500,"Yusfi Press, Delhi",Yusufi Press,Delhi,"Zakir Husain, M., Akhtar",Intiqam,True,"A historical novel describing the adventures of Salma, daughter of Hajar bin Adi, a friend of Ali, the son-in-law of the prophet Muhammad. The girl's father was murdered by Muawiya, Governor of Syria, and in order to avenge his death she went to Damascus, the capital of Syria, and got herself employed in the service of Yazid, son of Muawiya, who fell in love with her. Salma afterwards poisoned Yazid and escaped.",80,"Saghir Hassan, Proprietor, Yusufi Press",Delhi,1910-01-01,5 annas,1st,8°,litho.,,,"'Revenge' — a Shia-partisan historical revenge novel set against the Umayyads (Muawiya/Yazid as villains), a female-avenger heroine; the Karbala-adjacent narrative world in fiction form.",X (left margin),Urdu,,Yusufi Press,Delhi,"Saghir Hassan, Proprietor, Yusufi Press",Delhi,80,[]
1910Q1,30,30,URDU—LAW.,Urdu,,Law,1,75,750,"Roz Bazar Press, Amritsar.",Roz Bazar Press,Amritsar,,"Sharah-i-Qanun-i-Miad-i-Sama'at, Hind, Act 9, 1908",True,"Translation of Act 9 of 1908 on Limitation, annotated rendered into Urdu by Shaikh Ghulam Rasul.",862,Translator,Amritsar,1909-12-01,Rs. 7,1st,8°,litho.,,,862-pp. annotated Urdu translation of the Indian Limitation Act 1908 — the colonial legal code vernacularized for native practitioners; the law-in-translation genre (self-representation of the imperial statute in the vernacular market).,,Urdu,,Roz Bazar Press,Amritsar,Translator,Amritsar,862,[]
1910Q1,30,30,URDU—MEDICINE.,Urdu,,Medicine,1,324,5000,"Shahi Press, Ludhiana.",Shahi Press,Ludhiana,"Ghulam Ahmad, M.",Mujarrabat-i-Qadiri,True,A book which contains short descriptions of important diseases and gives prescriptions for their treatment.,88,Author,Ludhiana,1910-03,"Re. 1, 8 annas",1st,8°,litho.,,,"Yunani medical formulary, 5000 copies — a very large medical print run; the Ghulam Ahmad medical publishing operation of Ludhiana (s1-3, shared copyright note).",,Urdu,,Shahi Press,Ludhiana,Author,Ludhiana,88,[]
1910Q1,30,30,URDU—LAW.,Urdu,,Law,2,76,750,Ditto,Roz Bazar Press,Amritsar,,"Sharah-i-Qanun-i-Registry Dastawezat, Act 16, 1908",True,"Or Act No. 16 of 1908, annotated, translated by Shaikh Ghulam Rasul.",110,Author,Amritsar,1909-12-02,Rs. 5,1st,8°,litho.,,,Urdu annotation of the Registration Act 1908 — Ghulam Rasul's colonial-law-translation series continues (s1-2).,,Urdu,,Roz Bazar Press,Amritsar,Author,Amritsar,110,[]
1910Q1,30,30,URDU—MEDICINE.,Urdu,,Medicine,2,169,1000,Ditto,Shahi Press,Ludhiana,"Ghulam Ahmad, M.",Purana Kashmiri Kok Shastar,True,A book describing the different temperaments of men and women and particularly dealing with venereal diseases.,136,Author,Ludhiana,1910-02-10,"Re. 1, 8 annas",1st,8°,litho.,,"M. Ghulam Ahmad, Bookseller, Ludhiana; No. 30, dated the 28th February, 1910.",Author dash-continuation of s1. 'Old Kashmiri Kok Shastra' — an erotology/sexology text (Koka Shastra tradition) reframed as venereal-disease medicine; the sexual-health quackery market. Copyright note spans s2-3.,,Urdu,,Shahi Press,Ludhiana,Author,Ludhiana,136,[]
1910Q1,30,30,URDU—MEDICINE.,Urdu,,Medicine,3,325,1000,Ditto,Shahi Press,Ludhiana,"Ghulam Ahmad, M.",Raz-i-Tib,True,A book which treats of diseases and gives prescriptions for their treatment.,120,"Author, merchant",Ludhiana,1910-03,"Re. 1, 8 annas",1st,8°,litho.,,,Author dash-continuation of s2 (Ghulam Ahmad). Third of his 1910Q1 medical titles.,,Urdu,,Shahi Press,Ludhiana,"Author, merchant",Ludhiana,120,[]
1910Q1,30,30,URDU—MEDICINE.,Urdu,,Medicine,4,40,4000,"Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,,Hamdard-i-Nau Jawanan,True,A pamphlet dealing with venereal diseases of young men addicted to bad habits and containing suggestions for their treatment.,112,The Sanyasi Ashram,Sargodha,1909-11-16,1 anna,2nd,8°,litho.,,,"'Friend of Youth' venereal-disease/masturbation-anxiety tract, 4000 copies at 1 anna — mass-market moral-medical panic literature; publisher 'The Sanyasi Ashram, Sargodha' (a Hindu-ascetic imprint on Muslim-associated sexual-health themes). Bracket note: previous edition at entry No. 17, page 17 of the Catalogue for the quarter ending 30th September 1909.",,Urdu,,Wazir-i-Hind Press,Amritsar,The Sanyasi Ashram,Sargodha,112,[]
1910Q1,30,30,URDU—MEDICINE.,Urdu,,Medicine,5,131,1000,"Mujaddidi Press, Amritsar.",Mujaddidi Press,Amritsar,"Joshi, M. S.",Khulasat-ul-Hikmat,True,A treatise containing certain instructions for the preservation of health.,22,Author,Amritsar,1910-01-27,"1 anna, 3 pies",1st,8°,litho.,,,Hygiene/health-preservation pamphlet.,,Urdu,,Mujaddidi Press,Amritsar,Author,Amritsar,22,[]
1910Q1,30,30,URDU—MEDICINE.,Urdu,,Medicine,6,200,1000,"Khadim-ut-Talim, Press, Lahore.",Khadim-ut-Talim Press,Lahore,Karim Bakhsh,Ilaj-i-Daktri,True,"A booklet describing the treatment of some important diseases according to the western system of medicine, for the use of Native Hakims and other people.",103,Karkhana 'Paisa Akhbar',Lahore,1909-12,8 annas,1st,8°,litho.,,,"'Doctor's Treatment' — Western allopathic medicine explicitly packaged 'for the use of Native Hakims': the hybridization of Yunani and Western medicine, a direct instance of colonial knowledge being absorbed into the indigenous practitioner's repertoire (the reification/appropriation dynamic in the medical field).",,Urdu,,Khadim-ut-Talim Press,Lahore,Karkhana 'Paisa Akhbar',Lahore,103,[]
1910Q1,31,31,URDU—MISCELLANEOUS.,Urdu,,Miscellaneous,1,262,375,"Hamidiya Press, Lahore.",Hamidiya Press,Lahore,Abdur Rahman,Tarbiyat,True,Notes and instructions for the education of children.,36,Author,Amritsar,1909-12-20,4 annas,1st,8°,litho.,,,Child-rearing/pedagogy tract — the reformist education-of-children genre.,,Urdu,,Hamidiya Steam Press,Lahore,Author,Amritsar,36,[]
1910Q1,31,31,URDU—MISCELLANEOUS.,Urdu,,Miscellaneous,2,218,1000,"Khadim-ut-Talim Press, Lahore.",Khadim-ut-Talim Press,Lahore,,Afghanistan,True,"A brief account of the physical, geographical, historical and social conditions of Afghanistan.",108,Karkhana 'Paisa Akhbar',Lahore,1909-12,10 annas,1st,8°,litho.,,,Country-study of Afghanistan — the frontier/Great-Game geographical curiosity (cf. the North-West-invasions history at p29 s2); Afghanistan as object of Punjabi-Muslim interest.,X (left margin),Urdu,,Khadim-ut-Talim Press,Lahore,Karkhana 'Paisa Akhbar',Lahore,108,[]
1910Q1,31,31,URDU—MISCELLANEOUS.,Urdu,,Miscellaneous,3,358,1000,"Yusufi Press, Delhi",Yusufi Press,Delhi,"Agha Shair, Kazilbash",Daman-i-Maryam,True,"A book on domestic economy dealing with cooking, sewing, embroidery, knitting and other things for girls, with essays on moral and social subjects.",130,"Saghir Hasan, Proprietor, Yusufi Press",Delhi,1910-01-15,8 annas,1st,8°,litho.,,,"Domestic-economy/home-science manual for girls with moral essays — the female-domesticity curriculum (cf. Daman-i-Maryam by Agha Shair Kazilbash, a noted Urdu poet writing girls' didactic prose).",,Urdu,,Yusufi Press,Delhi,"Saghir Hasan, Proprietor, Yusufi Press",Delhi,130,[]
1910Q1,31,31,URDU—MEDICINE.—concluded.,Urdu,,Medicine,7,121,750,"Roz Bazar Press, Amritsar.",Roz Bazar Press,Amritsar,,Mujarrabat-i-Imam Swaidi,True,"A book containing the tried prescriptions, for various diseases, of Imam Swaidi, a well-known Muhammadan physician, rendered into Urdu by Muhammad Hussain.",145,Translator,Ahmadabad,1910-02-01,Re. 1,1st,8°,litho.,,,Prescriptions of the physician Imam Swaidi rendered into Urdu — Arabic/Yunani medical authority translated; published from Ahmadabad (a rare non-Punjab imprint place).,,Urdu,,Roz Bazar Press,Amritsar,Translator,Ahmadabad,145,[]
1910Q1,31,31,URDU—MEDICINE.—concluded.,Urdu,,Medicine,8,194,1000,"Khadim-ut-Talim Press, Lahore.",Khadim-ut-Talim Press,Lahore,,Quwwat-i-Samaat aur Kan,True,"A booklet on the diseases of the ear, their cure and measures necessary for the preservation of hearing.",131,Karkhana 'Paisa Akhbar',Lahore,1909-11,12 annas,1st,8°,litho.,,,Otology/hearing-preservation booklet.,,Urdu,,Khadim-ut-Talim Press,Lahore,Karkhana 'Paisa Akhbar',Lahore,131,[]
1910Q1,31,31,URDU—MEDICINE.—concluded.,Urdu,,Medicine,9,348,1000,"Dipak Rajput Press, Lahore.",Dipak Rajput Printing Works,Lahore,"Ram Kishan, Hakim",Kamil Hakim ya Vaid,True,"A book in which the method of preparing extracts, syrups, pills, &c., both according to the Yunani and Vedic medicine systems, is explained.",256,Author,Lahore,1910-02,14 annas,1st,8°,litho.,,,"'The Complete Hakim or Vaid' — explicitly synthesizes Yunani (Muslim) AND Vedic (Ayurvedic/Hindu) pharmacy in one manual; the syncretic-medicine ideal embodied in the title (hakim=Muslim, vaid=Hindu practitioner). Directly relevant to the cross-tradition homogenization theme.",X (left margin),Urdu,,Dipak Rajput Printing Works,Lahore,Author,Lahore,256,[]
1910Q1,31,31,URDU—MEDICINE.—concluded.,Urdu,,Medicine,10,341,1000,Ditto,Dipak Rajput Printing Works,Lahore,"Ram Kishan, Hakim",Makhzan-i-Hikmat,True,"A pharmacopoeia, in alphabetical order, of all the medicines used by the Yunani physicians.",500,Author,Lahore,1910-02,"Re. 1, 8 annas",1st,8°,litho.,,,Author dash-continuation of s9. 500-pp. alphabetical Yunani pharmacopoeia — the reference-work/systematization impulse in indigenous medicine.,X (left margin),Urdu,,Dipak Rajput Printing Works,Lahore,Author,Lahore,500,[]
1910Q1,31,31,URDU—MEDICINE.—concluded.,Urdu,,Medicine,11,201,1000,"Khadim-ut-Talim Press, Lahore.",Khadim-ut-Talim Press,Lahore,,Sihhat-ul-Abdan,True,"Translation in Urdu by Abdus Sattar and Muhammad Nazir of an Arabic original by Dr. Abidin Khairullah of Egypt, describing some important principles and containing instructions for the preservation of general health.",135,Karkhana 'Paisa Akhbar',Lahore,1909-12,12 annas,1st,8°,litho.,,,Egyptian hygiene manual (Dr. Abidin Khairullah of Egypt) translated into Urdu — the Cairo→Lahore knowledge channel in the medical register too.,,Urdu,,Khadim-ut-Talim Press,Lahore,Karkhana 'Paisa Akhbar',Lahore,135,[]
1910Q1,31,31,URDU—MEDICINE.—concluded.,Urdu,,Medicine,12,326,1000,"Delhi Gazette Press, Delhi.",Delhi Gazette Press,Delhi,Sultan Jahan Begam,"Dai, Hissa Awwal",True,A booklet containing hints on midwifery.,40,Authoress,Delhi,1910-01,8 annas,1st,8°,litho.,,,"'The Midwife', Part I — a midwifery manual authored by a woman (Sultan Jahan Begam, likely the Nawab Begam of Bhopal); a rare female-authored medical text, on women's reproductive health. Note 'authoress' in the record.",,Urdu,,Delhi Gazette Press,Delhi,Authoress,Delhi,40,[]
1910Q1,32,32,URDU—MISCELLANEOUS.—continued.,Urdu,,Miscellaneous,4,198,1000,"Khadim-ut-Talim Press, Lahore.",Khadim-ut-Talim Press,Lahore,Ahmad Husain,M'alumat-i-Bosababazi,True,"A booklet on kissing, its origin and the various customs connected with it in vogue in the different parts of the world with witty stories and couplets on kissing.",63,Karkhana 'Paisa Akhbar',Lahore,1909-12,6 annas,3rd,8°,litho.,,,"A whole booklet on the customs of kissing worldwide, 3rd edition — the light/curiosity-miscellany end of the Paisa Akhbar list; a striking instance of ethnographic-cum-titillating popular print.",,Urdu,,Khadim-ut-Talim Press,Lahore,Karkhana 'Paisa Akhbar',Lahore,63,[]
1910Q1,32,32,URDU—MISCELLANEOUS.—continued.,Urdu,,Miscellaneous,5,7,500,"Mission Press, Ludhiana.",Mission Press,Ludhiana,,Aqaid-Nama Qwaid wa Qwanin,True,"A booklet giving the beliefs of the Presbyterian Church in India, with the rules and regulations of the society.",38,Presbyterian Church of India,Ludhiana,1909,Free,1st,8°,litho.,,,"Presbyterian Church creed and by-laws, free distribution, from the Ludhiana Mission Press — Christian-missionary print (the low reg no. 7 signals early-year registration); the missionary presence in the Urdu print field.",,Urdu,,Mission Press,Ludhiana,Presbyterian Church of India,Ludhiana,38,[]
1910Q1,32,32,URDU—MISCELLANEOUS.—continued.,Urdu,,Miscellaneous,6,9,1000,"Mission Steam Press, Ludhiana.",Mission Steam Press,Ludhiana,"Crosse, Revd. R. T.",Khandani Faiz,True,"A pamphlet on man's duty to his wife, parents, children, other men and God, translated by the Revd. M. A. Thomas.",118,Christian Literature Society,Ludhiana,1909,4 annas,1st,8°,litho.,,,"Christian domestic-duty tract by an English missionary (Revd. R. T. Crosse), translated by an Indian pastor (Revd. M. A. Thomas) — the Christian Literature Society channel; missionary moral instruction paralleling the Muslim/Hindu conduct literature.",,Urdu,,Mission Steam Press,Ludhiana,Christian Literature Society,Ludhiana,118,[]
1910Q1,32,32,URDU—MISCELLANEOUS.—continued.,Urdu,,Miscellaneous,7,160,700,"Rajeshwari Press, Rawalpindi.",Rajeshwari Press,Rawalpindi,Darshna Nand,"Editor, 'Parkash' aur Dharam Pal",True,"A contrast of the work done by Mahashaya Krishn, Editor of the 'Parkash,' with that by Mahashaya Dharam Pal, in which the writer tries to show that the allegations against Dharam Pal are baseless.",8,Author,Lahore,1909-12-27,3 pies,1st,8°,litho.,,,An intra-Arya-Samaj polemic (defending Dharam Pal against the editor of Prakash) — evidence of the Arya-Samaj factional press wars (the College vs Gurukul / 'Parkash' controversy); the reform-movement's internal politics playing out in cheap pamphlets.,,Urdu,,Rajeshwari Press,Rawalpindi,Author,Lahore,8,[]
1910Q1,32,32,URDU—MISCELLANEOUS.—continued.,Urdu,,Miscellaneous,8,51,500,"Jalwa-i-Tur Press, Gujranwala.",Jalwa-i-Tur Press,Gujranwala,Fateh-ud-din,Khulasa Jughrafia Zila Gujranwala,True,An abridged geography of the Gujranwala District.,11,Author,"Dharowal, Tahsil Wazirabad, Gujranwala District",1910-02-05,1 anna,2nd,8°,litho.,Y,,Section carries '(Designed for educational purposes.)'. Local district geography (Gujranwala) as a school text — the colonial territorial-administrative unit internalized as pedagogy; the district as the horizon of the schoolbook geography.,,Urdu,,Jalwa-i-Tur Press,Gujranwala,Author,"Dharowal, Tahsil Wazirabad, Gujranwala District",11,[]
1910Q1,32,32,URDU—MISCELLANEOUS.—continued.,Urdu,,Miscellaneous,9,147,1000,"Arya Steam Press, Lahore.",Arya Steam Press,Lahore,,Fehrist,True,"A list of medicines prepared by Pandit Dharam Dev sold at the Ayur Vedic Rajendr Aushadhalaya, Lahore.",32,Pandit Dharam Dev,Lahore,1909-12,Free,1st,8°,litho.,,,A free trade-catalogue/price-list of an Ayurvedic pharmacy (Rajendra Aushadhalaya) — commercial ephemera captured in the imperial bibliography; the Ayurvedic-revival dispensary as business (cf. the Arya-Samaj/Ayurveda nexus).,,Urdu,,Arya Steam Press,Lahore,Pandit Dharam Dev,Lahore,32,[]
1910Q1,32,32,URDU—MISCELLANEOUS.—continued.,Urdu,,Miscellaneous,10,247,1000,Ditto,Arya Steam Press,Lahore,,"A list of the Chawla Iron Works, Gujranwala",False,"A list of the Chawla Iron Works, Gujranwala, for 1910.",16,"Manager, Chawla Iron Works",Gujranwala,1910-01,Free,1st,8°,litho.,,,A free industrial products catalogue (Chawla Iron Works) — a rare glimpse of indigenous mechanical/industrial enterprise entering the print record; the 'book' registration net catching commercial trade lists. English-titled entry.,,Urdu,,Arya Steam Press,Lahore,"Manager, Chawla Iron Works",Gujranwala,16,[]
1910Q1,32,32,URDU—MISCELLANEOUS.—continued.,Urdu,,Miscellaneous,11,320,1000,"Shahi Press, Ludhiana.",Shahi Press,Ludhiana,"Ghulam Ahmad, M.",Haft Ustad,True,"A book on watch-making, photography, telegraphy, &c.",112,"Author, merchant",Ludhiana,1910-01-01,Re. 1,1st,8°,litho.,,,"'Seven Masters' — a how-to on watch-making, photography, telegraphy — the popular-technology/self-improvement manual bringing Western mechanical arts to the vernacular reader (photography again, cf. the B. Lahora Singh photographer of Q1 p17/Q4).",,Urdu,,Shahi Press,Ludhiana,"Author, merchant",Ludhiana,112,[]
1910Q1,33,33,URDU—MISCELLANEOUS.—continued.,Urdu,,Miscellaneous,12,255,1000,"Dipak Rajput Press, Lahore.",Dipak Rajput Printing Works,Lahore,Ghulam Qadir,Nur-i-Rabbani,True,"An account of some of the miracles of Shaikh Abdul Qadir Jilani, the famous Muhammadan saint of Baghdad.",84,Muhammad Mazhar,Lahore,1909-12-12,4 annas,2nd,8°,litho.,,"M. Muhammad Mazhar, Lahore; No. 18, dated the 14th January, 1910.","Miracles of Abdul Qadir Jilani, founder of the Qadiri Sufi order — the saint-veneration/karamat genre; Baghdad sanctity in the Punjabi imagination.",,Urdu,,Dipak Rajput Printing Works,Lahore,Muhammad Mazhar,Lahore,84,[]
1910Q1,33,33,URDU—MISCELLANEOUS.—continued.,Urdu,,Miscellaneous,13,222,1000,"Khadim-ut-Talim Press, Lahore.",Khadim-ut-Talim Press,Lahore,Hakim Rai,Istari Siksha,True,A pamphlet describing the bad customs and habits prevailing among Indian women due to want of education. The advantages of female education are also described.,32,Author,Lahore,1909-11,"1 anna, 6 pies",2nd,16°,litho.,,,"'Women's Education' — pro-female-education reform tract (Hindi-titled Istari Siksha from a Hindu author, in Urdu); the shared reformist consensus on women's education across communities (cf. Ruqayya p28, Daman-i-Maryam p31).",,Urdu,,Khadim-ut-Talim Press,Lahore,Author,Lahore,32,[]
1910Q1,33,33,URDU—MISCELLANEOUS.—continued.,Urdu,,Miscellaneous,14,196,1000,Ditto,Khadim-ut-Talim Press,Lahore,Hakim-ud-din,Kalid-i-Sanat,True,"A book describing the construction of a fire engine with a detailed account of its machinery, the functions of the parts and instructions for repairing them, for the use of native employes of the Loco. Department of Indian Railways.",151,Author,"Okara, Montgomery District",1909-12,Re. 1,3rd,8°,litho.,Y,,"'Key to Industry' — a railway locomotive/fire-engine repair manual for native Loco. Department workers, 3rd edition; the technical-workforce literature of the colonial railway (an artisanal-industrial vernacular technical text, cf. Haft Ustad p32). Section '(Designed for educational purposes.)' applies to s15.",,Urdu,,Khadim-ut-Talim Press,Lahore,Author,"Okara, Montgomery District",151,[]
1910Q1,33,33,URDU—MISCELLANEOUS.—continued.,Urdu,,Miscellaneous,15,61,700,"Moti Press, Hoshiarpur.",Moti Press,Hoshiarpur,Hira Lal,Jughrafie-ki-Alif Be,True,An abridged edition of the Geographical Reader by the author.,16,"Author, Book-seller",Hoshiarpur,1910-01-18,9 pies,2nd,16°,litho.,Y,,"'ABC of Geography' school reader, 9 pies (very cheap) — the mass primary-education geography primer. Marked '(Designed for educational purposes.)'.",,Urdu,,Moti Press,Hoshiarpur,"Author, Book-seller",Hoshiarpur,16,[]
1910Q1,33,33,URDU—MISCELLANEOUS.—continued.,Urdu,,Miscellaneous,16,361,1000,"Yusufi Press, Delhi",Yusufi Press,Delhi,,Husn-i-Urdu,True,"A pamphlet, partly in prose and partly in verse, containing essays on moral and social topics.",48,"Saghir Hasan, Proprietor, Yusufi Press",Delhi,1910-01-01,2 annas,1st,8°,litho.,,,'The Beauty of Urdu' — a prosimetric moral-essay miscellany; the Urdu-belletristic self-cultivation of the Delhi Yusufi Press circle.,,Urdu,,Yusufi Press,Delhi,"Saghir Hasan, Proprietor, Yusufi Press",Delhi,48,[]
